"","StandNumber","Station","StationID","PointCountID","YEAR","Date","Time","Round","SP","Abundance.x"
"2106",38,1,106,846,1998,"Tuesday, June 16, 1998",437,1,"MOWA",0
"2107",38,1,106,847,2001,"Friday, June 15, 2001",454,2,"MOWA",1
"2108",38,1,106,848,1998,"Friday, June 26, 1998",556,2,"MOWA",0
"2109",38,1,106,1488,2002,"Saturday, June 08, 2002",500,1,"MOWA",0
"2110",38,1,106,1670,2002,"Saturday, June 15, 2002",652,2,"MOWA",0
"2111",38,1,106,2231,2005,"Sunday, June 05, 2005",656,1,"MOWA",0
"2112",38,1,106,2432,2005,"Monday, June 20, 2005",650,2,"MOWA",0
"2113",38,1,106,2672,2008,"Wednesday, June 11, 2008",707,1,"MOWA",0
"2114",38,1,106,2917,2008,"Saturday, June 21, 2008",632,2,"MOWA",0
"2115",38,1,106,3398,2011,"Monday, June 27, 2011",631,2,"MOWA",0
"2116",38,1,106,3484,2011,"Monday, June 13, 2011",759,1,"MOWA",0
"2117",38,1,106,4045,2014,"Sunday, June 22, 2014",640,2,"MOWA",0
"2118",38,1,106,4153,2014,"Wednesday, June 11, 2014",654,1,"MOWA",0
"2119",38,1,106,4353,2017,"Saturday, June 10, 2017",743,1,"MOWA",0
"2120",38,1,106,4527,2017,"Friday, June 23, 2017",713,2,"MOWA",0
"2121",38,2,107,849,2001,"Friday, June 15, 2001",540,2,"MOWA",0
"2122",38,2,107,850,2001,"Thursday, June 07, 2001",703,1,"MOWA",0
"2123",38,2,107,851,2000,"Wednesday, June 07, 2000",638,1,"MOWA",0
"2124",38,2,107,852,2000,"Thursday, June 15, 2000",618,2,"MOWA",0
"2125",38,2,107,853,1999,"Friday, June 11, 1999",626,1,"MOWA",0
"2126",38,2,107,854,1998,"Tuesday, June 16, 1998",457,1,"MOWA",0
"2127",38,2,107,855,1998,"Friday, June 26, 1998",616,2,"MOWA",0
"2128",38,2,107,856,1999,"Thursday, June 17, 1999",440,2,"MOWA",0
"2129",38,2,107,1489,2002,"Saturday, June 08, 2002",526,1,"MOWA",0
"2130",38,2,107,1669,2002,"Saturday, June 15, 2002",627,2,"MOWA",0
"2131",38,2,107,2232,2005,"Sunday, June 05, 2005",633,1,"MOWA",0
"2132",38,2,107,2433,2005,"Monday, June 20, 2005",734,2,"MOWA",0
"2133",38,2,107,2671,2008,"Wednesday, June 11, 2008",644,1,"MOWA",0
"2134",38,2,107,2916,2008,"Saturday, June 21, 2008",611,2,"MOWA",0
"2135",38,2,107,3397,2011,"Monday, June 27, 2011",612,2,"MOWA",0
"2136",38,2,107,3485,2011,"Saturday, June 11, 2011",651,1,"MOWA",0
"2137",38,2,107,4044,2014,"Sunday, June 22, 2014",617,2,"MOWA",0
"2138",38,2,107,4154,2014,"Wednesday, June 11, 2014",630,1,"MOWA",0
"2139",38,2,107,4354,2017,"Saturday, June 10, 2017",658,1,"MOWA",0
"2140",38,2,107,4529,2017,"Friday, June 23, 2017",640,2,"MOWA",0
"2141",38,3,108,857,2001,"Friday, June 15, 2001",513,2,"MOWA",0
"2142",38,3,108,858,1998,"Tuesday, June 16, 1998",530,1,"MOWA",0
"2143",38,3,108,859,1998,"Friday, June 26, 1998",646,2,"MOWA",0
"2144",38,3,108,860,1999,"Friday, June 11, 1999",659,1,"MOWA",0
"2145",38,3,108,861,1999,"Thursday, June 17, 1999",510,2,"MOWA",0
"2146",38,3,108,862,2000,"Wednesday, June 07, 2000",707,1,"MOWA",0
"2147",38,3,108,863,2000,"Thursday, June 15, 2000",646,2,"MOWA",0
"2148",38,3,108,864,2001,"Thursday, June 07, 2001",733,1,"MOWA",0
"2149",38,3,108,1490,2002,"Saturday, June 08, 2002",600,1,"MOWA",0
"2150",38,3,108,1671,2002,"Saturday, June 15, 2002",711,2,"MOWA",0
"2151",38,3,108,2233,2005,"Sunday, June 05, 2005",718,1,"MOWA",0
"2152",38,3,108,2434,2005,"Monday, June 20, 2005",710,2,"MOWA",0
"2153",38,3,108,2673,2008,"Wednesday, June 11, 2008",730,1,"MOWA",0
"2154",38,3,108,2918,2008,"Saturday, June 21, 2008",655,2,"MOWA",0
"2155",38,3,108,3399,2011,"Monday, June 27, 2011",650,2,"MOWA",0
"2156",38,3,108,3486,2011,"Saturday, June 11, 2011",747,1,"MOWA",0
"2157",38,3,108,4046,2014,"Sunday, June 22, 2014",702,2,"MOWA",0
"2158",38,3,108,4155,2014,"Wednesday, June 11, 2014",717,1,"MOWA",0
"2159",38,3,108,4355,2017,"Saturday, June 10, 2017",810,1,"MOWA",0
"2160",38,3,108,4528,2017,"Friday, June 23, 2017",743,2,"MOWA",0
"2161",39,1,109,865,2001,"Saturday, June 09, 2001",725,1,"MOWA",0
"2162",39,1,109,866,2000,"Monday, June 19, 2000",524,2,"MOWA",0
"2163",39,1,109,867,2000,"Monday, June 12, 2000",707,1,"MOWA",0
"2164",39,1,109,868,1999,"Saturday, June 19, 1999",358,2,"MOWA",0
"2165",39,1,109,869,1999,"Tuesday, June 08, 1999",508,1,"MOWA",0
"2166",39,1,109,870,1998,"Thursday, June 18, 1998",615,1,"MOWA",0
"2167",39,1,109,871,2001,"Wednesday, June 20, 2001",637,2,"MOWA",0
"2168",39,1,109,872,1998,"Sunday, June 21, 1998",407,2,"MOWA",0
"2169",39,1,109,1516,2002,"Sunday, June 09, 2002",652,1,"MOWA",0
"2170",39,1,109,1819,2002,"Friday, June 21, 2002",703,2,"MOWA",0
"2171",39,1,109,2234,2005,"Saturday, June 11, 2005",445,1,"MOWA",0
"2172",39,1,109,2435,2005,"Thursday, June 23, 2005",549,2,"MOWA",0
"2173",39,1,109,2674,2008,"Friday, June 13, 2008",620,1,"MOWA",0
"2174",39,1,109,2919,2008,"Friday, June 20, 2008",657,2,"MOWA",0
"2175",39,1,109,3385,2011,"Saturday, June 25, 2011",455,2,"MOWA",0
"2176",39,1,109,3499,2011,"Monday, June 13, 2011",524,1,"MOWA",0
"2177",39,1,109,3957,2014,"Tuesday, June 17, 2014",633,2,"MOWA",0
"2178",39,1,109,4146,2014,"Sunday, June 08, 2014",641,1,"MOWA",0
"2179",39,1,109,4356,2017,"Thursday, June 08, 2017",631,1,"MOWA",0
"2180",39,1,109,4530,2017,"Monday, June 19, 2017",606,2,"MOWA",0
"2181",39,2,110,873,2000,"Monday, June 12, 2000",725,1,"MOWA",0
"2182",39,2,110,874,2001,"Saturday, June 09, 2001",744,1,"MOWA",0
"2183",39,2,110,875,2001,"Wednesday, June 20, 2001",659,2,"MOWA",0
"2184",39,2,110,876,2000,"Monday, June 19, 2000",544,2,"MOWA",0
"2185",39,2,110,877,1999,"Tuesday, June 08, 1999",410,1,"MOWA",0
"2186",39,2,110,878,1998,"Thursday, June 18, 1998",634,1,"MOWA",0
"2187",39,2,110,879,1998,"Sunday, June 21, 1998",428,2,"MOWA",0
"2188",39,2,110,880,1999,"Saturday, June 19, 1999",423,2,"MOWA",0
"2189",39,2,110,1517,2002,"Sunday, June 09, 2002",718,1,"MOWA",0
"2190",39,2,110,1820,2002,"Friday, June 21, 2002",723,2,"MOWA",0
"2191",39,2,110,2235,2005,"Saturday, June 11, 2005",506,1,"MOWA",0
"2192",39,2,110,2436,2005,"Thursday, June 23, 2005",459,2,"MOWA",0
"2193",39,2,110,2675,2008,"Friday, June 13, 2008",655,1,"MOWA",0
"2194",39,2,110,2920,2008,"Friday, June 20, 2008",723,2,"MOWA",0
"2195",39,2,110,3386,2011,"Saturday, June 25, 2011",518,2,"MOWA",0
"2196",39,2,110,3500,2011,"Monday, June 13, 2011",550,1,"MOWA",0
"2197",39,2,110,3958,2014,"Tuesday, June 17, 2014",656,2,"MOWA",0
"2198",39,2,110,4147,2014,"Sunday, June 08, 2014",709,1,"MOWA",0
"2199",39,2,110,4357,2017,"Thursday, June 08, 2017",703,1,"MOWA",0
"2200",39,2,110,4532,2017,"Monday, June 19, 2017",633,2,"MOWA",0
"2201",39,3,111,881,1999,"Saturday, June 19, 1999",446,2,"MOWA",0
"2202",39,3,111,882,2001,"Wednesday, June 20, 2001",720,2,"MOWA",0
"2203",39,3,111,883,2001,"Saturday, June 09, 2001",801,1,"MOWA",0
"2204",39,3,111,884,2000,"Monday, June 12, 2000",743,1,"MOWA",0
"2205",39,3,111,885,1999,"Tuesday, June 08, 1999",432,1,"MOWA",0
"2206",39,3,111,886,1998,"Sunday, June 21, 1998",450,2,"MOWA",0
"2207",39,3,111,887,1998,"Thursday, June 18, 1998",656,1,"MOWA",0
"2208",39,3,111,888,2000,"Monday, June 19, 2000",612,2,"MOWA",0
"2209",39,3,111,1518,2002,"Sunday, June 09, 2002",740,1,"MOWA",0
"2210",39,3,111,1821,2002,"Friday, June 21, 2002",740,2,"MOWA",0
"2211",39,3,111,2236,2005,"Saturday, June 11, 2005",524,1,"MOWA",0
"2212",39,3,111,2437,2005,"Thursday, June 23, 2005",520,2,"MOWA",0
"2213",39,3,111,2676,2008,"Friday, June 13, 2008",720,1,"MOWA",0
"2214",39,3,111,2921,2008,"Friday, June 20, 2008",746,2,"MOWA",0
"2215",39,3,111,3387,2011,"Saturday, June 25, 2011",538,2,"MOWA",0
"2216",39,3,111,3501,2011,"Monday, June 13, 2011",614,1,"MOWA",0
"2217",39,3,111,3959,2014,"Tuesday, June 17, 2014",719,2,"MOWA",1
"2218",39,3,111,4148,2014,"Sunday, June 08, 2014",736,1,"MOWA",0
"2219",39,3,111,4358,2017,"Thursday, June 08, 2017",743,1,"MOWA",0
"2220",39,3,111,4533,2017,"Monday, June 19, 2017",657,2,"MOWA",0
"2221",40,1,112,889,2000,"Tuesday, June 06, 2000",509,1,"MOWA",0
"2222",40,1,112,890,1999,"Friday, June 18, 1999",646,2,"MOWA",0
"2223",40,1,112,891,2001,"Saturday, June 16, 2001",535,2,"MOWA",0
"2224",40,1,112,892,2001,"Saturday, June 09, 2001",545,1,"MOWA",0
"2225",40,1,112,893,1998,"Saturday, June 20, 1998",532,1,"MOWA",0
"2226",40,1,112,894,1999,"Monday, June 07, 1999",531,1,"MOWA",0
"2227",40,1,112,895,1998,"Sunday, June 28, 1998",525,2,"MOWA",0
"2228",40,1,112,896,2000,"Wednesday, June 14, 2000",615,2,"MOWA",0
"2229",40,1,112,1496,2002,"Sunday, June 09, 2002",758,1,"MOWA",0
"2230",40,1,112,1732,2002,"Tuesday, June 18, 2002",556,2,"MOWA",0
"2231",40,1,112,2237,2005,"Saturday, June 11, 2005",617,1,"MOWA",0
"2232",40,1,112,2439,2005,"Saturday, June 25, 2005",547,2,"MOWA",0
"2233",40,1,112,2677,2008,"Wednesday, June 11, 2008",519,1,"MOWA",0
"2234",40,1,112,2922,2008,"Thursday, June 19, 2008",619,2,"MOWA",0
"2235",40,1,112,3125,2011,"Monday, June 06, 2011",611,1,"MOWA",0
"2236",40,1,112,3545,2011,"Friday, June 17, 2011",648,2,"MOWA",0
"2237",40,1,112,3824,2014,"Wednesday, June 11, 2014",612,1,"MOWA",0
"2238",40,1,112,3972,2014,"Wednesday, June 18, 2014",605,2,"MOWA",0
"2239",40,1,112,4359,2017,"Saturday, June 17, 2017",447,1,"MOWA",0
"2240",40,1,112,4534,2017,"Tuesday, June 20, 2017",449,2,"MOWA",0
"2241",40,2,113,897,2001,"Saturday, June 16, 2001",556,2,"MOWA",0
"2242",40,2,113,898,1998,"Saturday, June 20, 1998",551,1,"MOWA",0
"2243",40,2,113,899,1998,"Sunday, June 28, 1998",547,2,"MOWA",0
"2244",40,2,113,900,1999,"Monday, June 07, 1999",550,1,"MOWA",0
"2245",40,2,113,901,1999,"Friday, June 18, 1999",710,2,"MOWA",0
"2246",40,2,113,902,2000,"Tuesday, June 06, 2000",527,1,"MOWA",0
"2247",40,2,113,903,2000,"Wednesday, June 14, 2000",634,2,"MOWA",0
"2248",40,2,113,904,2001,"Saturday, June 09, 2001",606,1,"MOWA",0
"2249",40,2,113,1495,2002,"Sunday, June 09, 2002",739,1,"MOWA",0
"2250",40,2,113,1733,2002,"Tuesday, June 18, 2002",614,2,"MOWA",0
"2251",40,2,113,2238,2005,"Saturday, June 11, 2005",637,1,"MOWA",0
"2252",40,2,113,2440,2005,"Saturday, June 25, 2005",605,2,"MOWA",0
"2253",40,2,113,2678,2008,"Wednesday, June 11, 2008",538,1,"MOWA",0
"2254",40,2,113,2923,2008,"Thursday, June 19, 2008",639,2,"MOWA",0
"2255",40,2,113,3126,2011,"Monday, June 06, 2011",630,1,"MOWA",0
"2256",40,2,113,3546,2011,"Friday, June 17, 2011",711,2,"MOWA",0
"2257",40,2,113,3825,2014,"Wednesday, June 11, 2014",635,1,"MOWA",0
"2258",40,2,113,3973,2014,"Wednesday, June 18, 2014",625,2,"MOWA",0
"2259",40,2,113,4360,2017,"Saturday, June 17, 2017",509,1,"MOWA",0
"2260",40,2,113,4535,2017,"Tuesday, June 20, 2017",511,2,"MOWA",0
"2261",40,3,114,905,2001,"Saturday, June 09, 2001",628,1,"MOWA",0
"2262",40,3,114,906,2000,"Wednesday, June 14, 2000",652,2,"MOWA",0
"2263",40,3,114,907,2000,"Tuesday, June 06, 2000",547,1,"MOWA",0
"2264",40,3,114,908,1999,"Friday, June 18, 1999",732,2,"MOWA",0
"2265",40,3,114,909,1999,"Monday, June 07, 1999",612,1,"MOWA",0
"2266",40,3,114,910,1998,"Saturday, June 20, 1998",610,1,"MOWA",0
"2267",40,3,114,911,2001,"Saturday, June 16, 2001",617,2,"MOWA",0
"2268",40,3,114,912,1998,"Sunday, June 28, 1998",609,2,"MOWA",0
"2269",40,3,114,1494,2002,"Sunday, June 09, 2002",718,1,"MOWA",0
"2270",40,3,114,1734,2002,"Tuesday, June 18, 2002",633,2,"MOWA",0
"2271",40,3,114,2239,2005,"Saturday, June 11, 2005",655,1,"MOWA",0
"2272",40,3,114,2441,2005,"Saturday, June 25, 2005",622,2,"MOWA",0
"2273",40,3,114,2679,2008,"Wednesday, June 11, 2008",604,1,"MOWA",0
"2274",40,3,114,2924,2008,"Thursday, June 19, 2008",704,2,"MOWA",0
"2275",40,3,114,3127,2011,"Monday, June 06, 2011",651,1,"MOWA",0
"2276",40,3,114,3547,2011,"Friday, June 17, 2011",733,2,"MOWA",0
"2277",40,3,114,3826,2014,"Wednesday, June 11, 2014",700,1,"MOWA",0
"2278",40,3,114,3974,2014,"Wednesday, June 18, 2014",650,2,"MOWA",0
"2279",40,3,114,4361,2017,"Saturday, June 17, 2017",530,1,"MOWA",0
"2280",40,3,114,4536,2017,"Tuesday, June 20, 2017",533,2,"MOWA",0
"2281",41,1,115,913,2000,"Tuesday, June 13, 2000",635,1,"MOWA",0
"2282",41,1,115,914,2001,"Wednesday, June 20, 2001",734,2,"MOWA",0
"2283",41,1,115,915,2001,"Monday, June 11, 2001",721,1,"MOWA",0
"2284",41,1,115,916,2000,"Wednesday, June 21, 2000",626,2,"MOWA",0
"2285",41,1,115,917,1999,"Tuesday, June 08, 1999",709,1,"MOWA",0
"2286",41,1,115,918,1998,"Sunday, June 21, 1998",716,1,"MOWA",0
"2287",41,1,115,919,1998,"Thursday, July 02, 1998",705,2,"MOWA",0
"2288",41,1,115,920,1999,"Saturday, June 19, 1999",722,2,"MOWA",0
"2289",41,1,115,1522,2002,"Sunday, June 09, 2002",737,1,"MOWA",0
"2290",41,1,115,1720,2002,"Monday, June 17, 2002",816,2,"MOWA",0
"2291",41,1,115,2240,2005,"Wednesday, June 08, 2005",545,1,"MOWA",0
"2292",41,1,115,2442,2005,"Saturday, June 25, 2005",502,2,"MOWA",0
"2293",41,1,115,2793,2008,"Sunday, June 15, 2008",543,1,"MOWA",0
"2294",41,1,115,2925,2008,"Tuesday, June 24, 2008",608,2,"MOWA",0
"2295",41,1,115,3247,2011,"Monday, June 13, 2011",823,1,"MOWA",0
"2296",41,1,115,3603,2011,"Friday, June 24, 2011",750,2,"MOWA",0
"2297",41,1,115,3908,2014,"Sunday, June 15, 2014",839,2,"MOWA",0
"2298",41,1,115,4061,2014,"Monday, June 09, 2014",558,1,"MOWA",0
"2299",41,1,115,4364,2017,"Saturday, June 10, 2017",731,1,"MOWA",0
"2300",41,1,115,4539,2017,"Friday, June 23, 2017",805,2,"MOWA",0
"2301",41,2,116,921,1999,"Saturday, June 19, 1999",739,2,"MOWA",0
"2302",41,2,116,922,2001,"Wednesday, June 20, 2001",820,2,"MOWA",0
"2303",41,2,116,923,2001,"Monday, June 11, 2001",740,1,"MOWA",0
"2304",41,2,116,924,2000,"Tuesday, June 13, 2000",654,1,"MOWA",0
"2305",41,2,116,925,1999,"Tuesday, June 08, 1999",727,1,"MOWA",0
"2306",41,2,116,926,1998,"Thursday, July 02, 1998",724,2,"MOWA",0
"2307",41,2,116,927,1998,"Sunday, June 21, 1998",734,1,"MOWA",0
"2308",41,2,116,928,2000,"Wednesday, June 21, 2000",646,2,"MOWA",0
"2309",41,2,116,1523,2002,"Sunday, June 09, 2002",755,1,"MOWA",0
"2310",41,2,116,1721,2002,"Monday, June 17, 2002",834,2,"MOWA",0
"2311",41,2,116,2241,2005,"Wednesday, June 08, 2005",559,1,"MOWA",0
"2312",41,2,116,2443,2005,"Saturday, June 25, 2005",555,2,"MOWA",0
"2313",41,2,116,2794,2008,"Sunday, June 15, 2008",606,1,"MOWA",0
"2314",41,2,116,2926,2008,"Tuesday, June 24, 2008",630,2,"MOWA",0
"2315",41,2,116,3246,2011,"Monday, June 13, 2011",759,1,"MOWA",0
"2316",41,2,116,3604,2011,"Friday, June 24, 2011",835,2,"MOWA",0
"2317",41,2,116,3909,2014,"Sunday, June 15, 2014",746,2,"MOWA",0
"2318",41,2,116,4062,2014,"Monday, June 09, 2014",532,1,"MOWA",0
"2319",41,2,116,4362,2017,"Saturday, June 10, 2017",624,1,"MOWA",0
"2320",41,2,116,4538,2017,"Friday, June 23, 2017",738,2,"MOWA",0
"2321",41,3,117,929,2000,"Tuesday, June 13, 2000",723,1,"MOWA",0
"2322",41,3,117,930,2001,"Monday, June 11, 2001",815,1,"MOWA",0
"2323",41,3,117,931,2001,"Wednesday, June 20, 2001",755,2,"MOWA",0
"2324",41,3,117,932,2000,"Wednesday, June 21, 2000",717,2,"MOWA",0
"2325",41,3,117,933,1999,"Tuesday, June 08, 1999",753,1,"MOWA",0
"2326",41,3,117,934,1998,"Sunday, June 21, 1998",759,1,"MOWA",0
"2327",41,3,117,935,1998,"Thursday, July 02, 1998",755,2,"MOWA",0
"2328",41,3,117,936,1999,"Saturday, June 19, 1999",804,2,"MOWA",0
"2329",41,3,117,1524,2002,"Sunday, June 09, 2002",819,1,"MOWA",0
"2330",41,3,117,1722,2002,"Monday, June 17, 2002",856,2,"MOWA",0
"2331",41,3,117,2242,2005,"Wednesday, June 08, 2005",619,1,"MOWA",0
"2332",41,3,117,2444,2005,"Saturday, June 25, 2005",529,2,"MOWA",0
"2333",41,3,117,2795,2008,"Sunday, June 15, 2008",634,1,"MOWA",0
"2334",41,3,117,2927,2008,"Tuesday, June 24, 2008",708,2,"MOWA",0
"2335",41,3,117,3248,2011,"Monday, June 13, 2011",847,1,"MOWA",0
"2336",41,3,117,3910,2014,"Sunday, June 15, 2014",815,2,"MOWA",0
"2337",41,3,117,4063,2014,"Monday, June 09, 2014",634,1,"MOWA",0
"2338",41,3,117,4363,2017,"Saturday, June 10, 2017",700,1,"MOWA",0
"2339",41,3,117,4541,2017,"Friday, June 23, 2017",844,2,"MOWA",0
"2340",42,1,118,937,1999,"Saturday, June 19, 1999",421,2,"MOWA",0
"2341",42,1,118,938,1998,"Sunday, June 21, 1998",419,1,"MOWA",0
"2342",42,1,118,939,2001,"Monday, June 11, 2001",502,1,"MOWA",0
"2343",42,1,118,940,2000,"Monday, June 12, 2000",423,1,"MOWA",0
"2344",42,1,118,941,2001,"Wednesday, June 20, 2001",530,2,"MOWA",0
"2345",42,1,118,942,1999,"Tuesday, June 08, 1999",419,1,"MOWA",0
"2346",42,1,118,943,1998,"Thursday, July 02, 1998",522,2,"MOWA",0
"2347",42,1,118,944,2000,"Monday, June 19, 2000",615,2,"MOWA",0
"2348",42,1,118,1525,2002,"Sunday, June 09, 2002",553,1,"MOWA",0
"2349",42,1,118,1725,2002,"Monday, June 17, 2002",711,2,"MOWA",0
"2350",42,1,118,2243,2005,"Wednesday, June 08, 2005",801,1,"MOWA",0
"2351",42,1,118,2445,2005,"Saturday, June 25, 2005",807,2,"MOWA",0
"2352",42,1,118,2698,2008,"Sunday, June 15, 2008",505,1,"MOWA",0
"2353",42,1,118,2928,2008,"Saturday, June 21, 2008",715,2,"MOWA",0
"2354",42,1,118,3243,2011,"Monday, June 13, 2011",524,1,"MOWA",0
"2355",42,1,118,3605,2011,"Friday, June 24, 2011",533,2,"MOWA",0
"2356",42,1,118,3756,2014,"Sunday, June 08, 2014",709,1,"MOWA",0
"2357",42,1,118,3905,2014,"Sunday, June 15, 2014",540,2,"MOWA",0
"2358",42,1,118,4365,2017,"Thursday, June 08, 2017",641,1,"MOWA",0
"2359",42,1,118,4542,2017,"Friday, June 23, 2017",451,2,"MOWA",0
"2360",42,2,119,945,2000,"Monday, June 12, 2000",443,1,"MOWA",0
"2361",42,2,119,946,2001,"Wednesday, June 20, 2001",550,2,"MOWA",0
"2362",42,2,119,947,2001,"Monday, June 11, 2001",523,1,"MOWA",0
"2363",42,2,119,948,2000,"Monday, June 19, 2000",633,2,"MOWA",0
"2364",42,2,119,949,1999,"Saturday, June 19, 1999",439,2,"MOWA",0
"2365",42,2,119,950,1999,"Tuesday, June 08, 1999",438,1,"MOWA",0
"2366",42,2,119,951,1998,"Sunday, June 21, 1998",439,1,"MOWA",0
"2367",42,2,119,952,1998,"Thursday, July 02, 1998",540,2,"MOWA",0
"2368",42,2,119,1526,2002,"Sunday, June 09, 2002",609,1,"MOWA",0
"2369",42,2,119,1723,2002,"Monday, June 17, 2002",623,2,"MOWA",0
"2370",42,2,119,2244,2005,"Wednesday, June 08, 2005",817,1,"MOWA",0
"2371",42,2,119,2446,2005,"Saturday, June 25, 2005",824,2,"MOWA",0
"2372",42,2,119,2699,2008,"Sunday, June 15, 2008",535,1,"MOWA",0
"2373",42,2,119,2929,2008,"Saturday, June 21, 2008",736,2,"MOWA",0
"2374",42,2,119,3244,2011,"Monday, June 13, 2011",542,1,"MOWA",0
"2375",42,2,119,3606,2011,"Friday, June 24, 2011",600,2,"MOWA",0
"2376",42,2,119,3757,2014,"Sunday, June 08, 2014",730,1,"MOWA",0
"2377",42,2,119,3906,2014,"Sunday, June 15, 2014",557,2,"MOWA",0
"2378",42,2,119,4366,2017,"Thursday, June 08, 2017",704,1,"MOWA",0
"2379",42,2,119,4544,2017,"Friday, June 23, 2017",530,2,"MOWA",0
"2380",42,3,120,953,1999,"Tuesday, June 08, 1999",504,1,"MOWA",0
"2381",42,3,120,954,2001,"Monday, June 11, 2001",553,1,"MOWA",0
"2382",42,3,120,955,2000,"Monday, June 19, 2000",706,2,"MOWA",0
"2383",42,3,120,956,2001,"Wednesday, June 20, 2001",620,2,"MOWA",0
"2384",42,3,120,957,1998,"Thursday, July 02, 1998",608,2,"MOWA",0
"2385",42,3,120,958,1998,"Sunday, June 21, 1998",507,1,"MOWA",0
"2386",42,3,120,959,2000,"Monday, June 12, 2000",508,1,"MOWA",0
"2387",42,3,120,960,1999,"Saturday, June 19, 1999",505,2,"MOWA",0
"2388",42,3,120,1527,2002,"Sunday, June 09, 2002",633,1,"MOWA",0
"2389",42,3,120,1724,2002,"Monday, June 17, 2002",647,2,"MOWA",0
"2390",42,3,120,2245,2005,"Wednesday, June 08, 2005",839,1,"MOWA",0
"2391",42,3,120,2447,2005,"Saturday, June 25, 2005",849,2,"MOWA",0
"2392",42,3,120,2700,2008,"Sunday, June 15, 2008",610,1,"MOWA",0
"2393",42,3,120,2930,2008,"Saturday, June 21, 2008",650,2,"MOWA",0
"2394",42,3,120,3245,2011,"Monday, June 13, 2011",612,1,"MOWA",0
"2395",42,3,120,3607,2011,"Friday, June 24, 2011",644,2,"MOWA",0
"2396",42,3,120,3758,2014,"Sunday, June 08, 2014",807,1,"MOWA",0
"2397",42,3,120,3907,2014,"Sunday, June 15, 2014",628,2,"MOWA",0
"2398",42,3,120,4367,2017,"Thursday, June 08, 2017",750,1,"MOWA",0
"2399",42,3,120,4545,2017,"Friday, June 23, 2017",616,2,"MOWA",0
"2400",43,1,121,961,2001,"Saturday, June 09, 2001",650,1,"MOWA",0
"2401",43,1,121,962,2001,"Saturday, June 16, 2001",722,2,"MOWA",1
"2402",43,1,121,963,2000,"Wednesday, June 14, 2000",520,2,"MOWA",0
"2403",43,1,121,964,2000,"Tuesday, June 06, 2000",733,1,"MOWA",0
"2404",43,1,121,965,1999,"Friday, June 18, 1999",619,2,"MOWA",0
"2405",43,1,121,966,1999,"Monday, June 07, 1999",637,1,"MOWA",0
"2406",43,1,121,967,1998,"Sunday, June 28, 1998",643,2,"MOWA",0
"2407",43,1,121,968,1998,"Saturday, June 20, 1998",634,1,"MOWA",0
"2408",43,1,121,1499,2002,"Sunday, June 09, 2002",654,1,"MOWA",0
"2409",43,1,121,1726,2002,"Tuesday, June 18, 2002",653,2,"MOWA",0
"2410",43,1,121,2246,2005,"Saturday, June 11, 2005",452,1,"MOWA",0
"2411",43,1,121,2448,2005,"Saturday, June 25, 2005",714,2,"MOWA",0
"2412",43,1,121,2682,2008,"Wednesday, June 11, 2008",734,1,"MOWA",0
"2413",43,1,121,2931,2008,"Thursday, June 19, 2008",802,2,"MOWA",0
"2414",43,1,121,3128,2011,"Monday, June 06, 2011",718,1,"MOWA",0
"2415",43,1,121,3548,2011,"Friday, June 17, 2011",842,2,"MOWA",0
"2416",43,1,121,3828,2014,"Wednesday, June 11, 2014",802,1,"MOWA",0
"2417",43,1,121,3975,2014,"Wednesday, June 18, 2014",714,2,"MOWA",0
"2418",43,1,121,4370,2017,"Saturday, June 17, 2017",638,1,"MOWA",0
"2419",43,1,121,4550,2017,"Tuesday, June 20, 2017",702,2,"MOWA",0
"2420",43,2,122,969,1998,"Sunday, June 28, 1998",730,2,"MOWA",0
"2421",43,2,122,970,1999,"Monday, June 07, 1999",725,1,"MOWA",0
"2422",43,2,122,971,1999,"Friday, June 18, 1999",521,2,"MOWA",0
"2423",43,2,122,972,2000,"Tuesday, June 06, 2000",650,1,"MOWA",0
"2424",43,2,122,973,2000,"Wednesday, June 14, 2000",435,2,"MOWA",0
"2425",43,2,122,974,2001,"Saturday, June 09, 2001",747,1,"MOWA",0
"2426",43,2,122,975,2001,"Saturday, June 16, 2001",700,2,"MOWA",0
"2427",43,2,122,976,1998,"Saturday, June 20, 1998",657,1,"MOWA",0
"2428",43,2,122,1497,2002,"Sunday, June 09, 2002",614,1,"MOWA",0
"2429",43,2,122,1728,2002,"Tuesday, June 18, 2002",729,2,"MOWA",0
"2430",43,2,122,2247,2005,"Saturday, June 11, 2005",517,1,"MOWA",0
"2431",43,2,122,2449,2005,"Saturday, June 25, 2005",657,2,"MOWA",0
"2432",43,2,122,2681,2008,"Wednesday, June 11, 2008",702,1,"MOWA",0
"2433",43,2,122,2932,2008,"Thursday, June 19, 2008",742,2,"MOWA",0
"2434",43,2,122,3129,2011,"Monday, June 06, 2011",755,1,"MOWA",0
"2435",43,2,122,3549,2011,"Friday, June 17, 2011",817,2,"MOWA",0
"2436",43,2,122,3829,2014,"Wednesday, June 11, 2014",744,1,"MOWA",0
"2437",43,2,122,3976,2014,"Wednesday, June 18, 2014",731,2,"MOWA",0
"2438",43,2,122,4369,2017,"Saturday, June 17, 2017",615,1,"MOWA",0
"2439",43,2,122,4549,2017,"Tuesday, June 20, 2017",622,2,"MOWA",0
"2440",43,3,123,977,2000,"Wednesday, June 14, 2000",455,2,"MOWA",0
